SU,Site,WaveHeight
2457600,Daytona,0.799390129
2459648,Daytona,0.739798544
2461696,Daytona,0.705706381
2463744,Daytona,0.676606221
2465792,Daytona,0.699339413
2467840,Daytona,0.786384227
2469888,Daytona,0.706824146
2471936,Daytona,0.800540245
2473984,Daytona,0.700453239
2476032,Daytona,0.780726758
2478080,Daytona,0.72293413
2480128,Daytona,0.710944455
2482176,Daytona,0.803236886
2484224,Daytona,0.737168617
2486272,Daytona,0.736898791
2488320,Daytona,0.811293089
2490368,Daytona,0.885878536
2492416,Daytona,0.721661924
2494464,Daytona,0.770680895
2496512,Daytona,0.822252343
2498560,Daytona,0.817297913
2500608,Daytona,0.804773444
2502656,Daytona,0.758176061
2504704,Daytona,0.925310783
2506752,Daytona,0.854074268
2508800,Daytona,0.859467649
2510848,Daytona,0.710136545
2512896,Daytona,0.835225751
2514944,Daytona,0.792365974
2516992,Daytona,0.837221772
2519040,Daytona,0.702285416
2521088,Daytona,0.65943073
2523136,Daytona,0.738380629
2525184,Daytona,0.823537949
2527232,Daytona,0.72977274
2529280,Daytona,0.832899682
2531328,Daytona,0.928293396
2533376,Daytona,0.856007944
2535424,Daytona,0.946612275
2537472,Daytona,0.832681397
2539520,Daytona,0.840978291
2541568,Daytona,0.865669036
2543616,Daytona,0.927604771
2545664,Daytona,0.839355199
2547712,Daytona,0.880591921
2549760,Daytona,0.838374538
2551808,Daytona,0.761501233
2553856,Daytona,0.78917083
2555904,Daytona,0.714710608
2557952,Daytona,0.984700953
2560000,Daytona,0.88330371
2562048,Daytona,0.818111328
2564096,Daytona,0.803712433
2566144,Daytona,0.88071973
2568192,Daytona,0.868948962
2570240,Daytona,0.789339248
2572288,Daytona,0.838783911
2574336,Daytona,0.821543356
2576384,Daytona,0.892754854
2578432,Daytona,0.822475228
2580480,Daytona,0.776892024
2582528,Daytona,0.964725046
2584576,Daytona,0.799922854
2586624,Daytona,0.809952382
2588672,Daytona,0.902495954
2590720,Daytona,0.986573864
2592768,Daytona,0.835367222
2594816,Daytona,0.831585856
2596864,Daytona,0.968225061
2598912,Daytona,0.753504137
2600960,Daytona,0.862235169
2603008,Daytona,0.786564535
2605056,Daytona,0.842936151
2607104,Daytona,0.98836206
2609152,Daytona,0.817042417
2611200,Daytona,0.916762425
2613248,Daytona,0.833851011
2615296,Daytona,0.797694903
2617344,Daytona,0.799100839
2619392,Daytona,0.83851208
2621440,Daytona,0.710749044
2623488,Daytona,0.748119873
2625536,Daytona,0.759488536
2627584,Daytona,0.916259269
2629632,Daytona,0.950796893
2631680,Daytona,0.760416258
2633728,Daytona,0.770106566
2635776,Daytona,0.942111873
2637824,Daytona,0.796337904
2639872,Daytona,0.886723932
2641920,Daytona,0.872588343
2643968,Daytona,0.85551138
2646016,Daytona,0.893770026
2648064,Daytona,0.710547319
2650112,Daytona,0.818386361
2652160,Daytona,0.74530309
2654208,Daytona,0.725578111
2656256,Daytona,0.684064125
2658304,Daytona,0.784987469
2660352,Daytona,0.77698707
2662400,Daytona,0.834012689
2664448,Daytona,0.809951107
2666496,Daytona,0.851152249
2668544,Daytona,0.876590427
2670592,Daytona,0.838634412
2672640,Daytona,0.807158581
2674688,Daytona,0.857818612
2676736,Daytona,0.899183265
2678784,Daytona,0.741396303
2680832,Daytona,0.898381647
2682880,Daytona,0.90404622
2684928,Daytona,0.926898256
2686976,Daytona,0.84573702
2689024,Daytona,0.962429506
2691072,Daytona,0.842360584
2693120,Daytona,0.748644979
2695168,Daytona,0.774434485
2697216,Daytona,0.812128037
2699264,Daytona,0.807822326
2701312,Daytona,0.843357234
2703360,Daytona,0.776846707
2705408,Daytona,0.774938043
2707456,Daytona,0.826403091
2709504,Daytona,0.890357691
2711552,Daytona,0.828774955
2713600,Daytona,0.92235912
2715648,Daytona,0.90746662
2717696,Daytona,0.815862962
2719744,Daytona,0.787166338
2721792,Daytona,0.924001183
2723840,Daytona,0.858381601
2725888,Daytona,0.937670632
2727936,Daytona,0.806952453
2729984,Daytona,0.814748231
2732032,Daytona,0.853025637
2734080,Daytona,0.900937699
2736128,Daytona,0.960064401
2738176,Daytona,0.900897816
2740224,Daytona,0.925554767
2742272,Daytona,0.794634846
2744320,Daytona,0.761106729
2746368,Daytona,0.828604435
2748416,Daytona,0.845784314
2750464,Daytona,0.864786665
2752512,Daytona,0.840995367
2754560,Daytona,0.902249891
2756608,Daytona,0.846390617
2758656,Daytona,0.729333158
2760704,Daytona,0.83673943
2762752,Daytona,0.760462437
2764800,Daytona,0.807057652
2766848,Daytona,0.923977353
2768896,Daytona,0.794992951
2770944,Daytona,0.888657687
2772992,Daytona,0.808074356
2775040,Daytona,0.765273997
2777088,Daytona,0.764471261
2779136,Daytona,0.730237527
2781184,Daytona,0.674692058
2783232,Daytona,0.684345903
2785280,Daytona,0.730029368
2787328,Daytona,0.726103099
2789376,Daytona,0.724023452
2791424,Daytona,0.858100866
2793472,Daytona,0.839994196
2795520,Daytona,0.845645942
2797568,Daytona,0.823676005
2799616,Daytona,0.835437215
2801664,Daytona,0.876445979
2803712,Daytona,0.926705087
2805760,Daytona,0.85618214
2807808,Daytona,0.876994069
2809856,Daytona,0.94444434
2811904,Daytona,0.883289227
2813952,Daytona,0.923110681
2816000,Daytona,0.916936508
2818048,Daytona,0.949530056
2820096,Daytona,0.945749113
2822144,Daytona,0.908889233
2824192,Daytona,0.934961944
2826240,Daytona,0.925702391
2828288,Daytona,0.899274691
2830336,Daytona,0.872682226
2832384,Daytona,0.866479488
2834432,Daytona,0.893295
2836480,Daytona,0.870928625
2838528,Daytona,0.739643246
2840576,Daytona,0.870157845
2842624,Daytona,0.842708761
2844672,Daytona,0.72796497
2846720,Daytona,0.733831805
2848768,Daytona,0.725895187
2850816,Daytona,0.705958469
2852864,Daytona,0.697050541
2854912,Daytona,0.707579953
2856960,Daytona,0.791369373
2859008,Daytona,0.739620846
2861056,Daytona,0.730164261
2863104,Daytona,0.693172132
2865152,Daytona,0.721286498
2867200,Daytona,0.726355712
2869248,Daytona,0.733292583
2871296,Daytona,0.68963894
2873344,Daytona,0.655711109
2875392,Daytona,0.642912526
2877440,Daytona,0.638467584
2879488,Daytona,0.618102312
2881536,Daytona,0.639736223
2883584,Daytona,0.66680388
2885632,Daytona,0.614740773
2887680,Daytona,0.61932146
2889728,Daytona,0.606684086
2891776,Daytona,0.565599109
2893824,Daytona,0.573534815
2895872,Daytona,0.611821938
2897920,Daytona,0.579454279
2899968,Daytona,0.512965161
2902016,Daytona,0.556651563
2904064,Daytona,0.531295936
2906112,Daytona,0.515246056
2908160,Daytona,0.519517748
2910208,Daytona,0.526163521
2912256,Daytona,0.552060104
2914304,Daytona,0.493169996
2916352,Daytona,0.557018442
2918400,Daytona,0.52982668
2920448,Daytona,0.460253325
2922496,Daytona,0.508590957
2924544,Daytona,0.469923866
2926592,Daytona,0.561315882
2928640,Daytona,0.492134732
2930688,Daytona,0.501630759
2932736,Daytona,0.50371298
2934784,Daytona,0.495372955
2936832,Daytona,0.529784734
2938880,Daytona,0.538288691
2940928,Daytona,0.511626789
2942976,Daytona,0.497606471
2945024,Daytona,0.543675644
2947072,Daytona,0.483592402
2949120,Daytona,0.512012199
2951168,Daytona,0.487515898
2953216,Daytona,0.432206609
2955264,Daytona,0.482351322
2957312,Daytona,0.493973121
2959360,Daytona,0.539736024
2961408,Daytona,0.463663782
2963456,Daytona,0.507325097
2965504,Daytona,0.447827999
2967552,Daytona,0.452681535
2969600,Daytona,0.416490697
2971648,Daytona,0.425495769
2973696,Daytona,0.404209609
2975744,Daytona,0.428940637
2977792,Daytona,0.462079926
2979840,Daytona,0.43943254
2981888,Daytona,0.466726642
2983936,Daytona,0.447460348
2985984,Daytona,0.483166924
2988032,Daytona,0.425759645
2990080,Daytona,0.42842107
2992128,Daytona,0.466237764
2994176,Daytona,0.445815469
2996224,Daytona,0.457203107
2998272,Daytona,0.408440243
3000320,Daytona,0.42239209
3002368,Daytona,0.450044355
3004416,Daytona,0.462528995
3006464,Daytona,0.463110647
3008512,Daytona,0.457873096
3010560,Daytona,0.495792319
3012608,Daytona,0.505820429
3014656,Daytona,0.458208019
3016704,Daytona,0.450307104
3018752,Daytona,0.458536162
3020800,Daytona,0.445586384
3022848,Daytona,0.422142522
3024896,Daytona,0.407607844
3026944,Daytona,0.425917861
3028992,Daytona,0.419868707
3031040,Daytona,0.426985164
3033088,Daytona,0.410512577
3035136,Daytona,0.419902847
3037184,Daytona,0.440768127
3039232,Daytona,0.455895588
3041280,Daytona,0.443260946
3043328,Daytona,0.406740573
3045376,Daytona,0.416526689
3047424,Daytona,0.43783761
3049472,Daytona,0.487007108
3051520,Daytona,0.442421007
3053568,Daytona,0.463776493
3055616,Daytona,0.454525125
3057664,Daytona,0.410902702
3059712,Daytona,0.453930244
3061760,Daytona,0.44440973
3063808,Daytona,0.455898485
3065856,Daytona,0.426998563
3067904,Daytona,0.436283494
3069952,Daytona,0.444856553
3072000,Daytona,0.455872717
3074048,Daytona,0.461110785
3076096,Daytona,0.461722122
3078144,Daytona,0.44474255
3080192,Daytona,0.460256043
3082240,Daytona,0.497674183
3084288,Daytona,0.476285567
3086336,Daytona,0.453887688
3088384,Daytona,0.396795323
3090432,Daytona,0.504980988
3092480,Daytona,0.465915177
3094528,Daytona,0.498335356
3096576,Daytona,0.430243405
3098624,Daytona,0.435183941
3100672,Daytona,0.399307856
3102720,Daytona,0.427894812
3104768,Daytona,0.416359591
3106816,Daytona,0.439920778
3108864,Daytona,0.397326324
3110912,Daytona,0.448423906
3112960,Daytona,0.443714403
3115008,Daytona,0.458959128
3117056,Daytona,0.436737541
3119104,Daytona,0.496919733
3121152,Daytona,0.450265226
3123200,Daytona,0.482881903
3125248,Daytona,0.424112584
3127296,Daytona,0.450655342
3129344,Daytona,0.436063632
3131392,Daytona,0.423272512
3133440,Daytona,0.401461377
3135488,Daytona,0.424289016
3137536,Daytona,0.438607234
3139584,Daytona,0.426853532
3141632,Daytona,0.43283633
3143680,Daytona,0.42211903
3145728,Daytona,0.426536084
3147776,Daytona,0.397596887
3149824,Daytona,0.446361949
3151872,Daytona,0.431004243
3153920,Daytona,0.438352414
3155968,Daytona,0.450295483
3158016,Daytona,0.479685767
3160064,Daytona,0.502635313
3162112,Daytona,0.432688635
3164160,Daytona,0.441652637
3166208,Daytona,0.437872603
3168256,Daytona,0.456807044
3170304,Daytona,0.475217045
3172352,Daytona,0.439826078
3174400,Daytona,0.435963963
3176448,Daytona,0.458526224
3178496,Daytona,0.490609201
3180544,Daytona,0.44588225
3182592,Daytona,0.467508131
3184640,Daytona,0.46766165
3186688,Daytona,0.452008911
3188736,Daytona,0.462652115
3190784,Daytona,0.431281455
3192832,Daytona,0.463589677
3194880,Daytona,0.49027958
3196928,Daytona,0.437923091
3198976,Daytona,0.472017021
3201024,Daytona,0.466520685
3203072,Daytona,0.469821367
3205120,Daytona,0.448480058
3207168,Daytona,0.45078681
3209216,Daytona,0.457498922
3211264,Daytona,0.494148032
3213312,Daytona,0.478457651
3215360,Daytona,0.49229007
3217408,Daytona,0.442989642
3219456,Daytona,0.411964477
3221504,Daytona,0.476200788
3223552,Daytona,0.483733317
3225600,Daytona,0.472374404
3227648,Daytona,0.482083096
3229696,Daytona,0.500842131
3231744,Daytona,0.44988388
3233792,Daytona,0.490082566
3235840,Daytona,0.443191312
3237888,Daytona,0.501020726
3239936,Daytona,0.455923636
3241984,Daytona,0.497207491
3244032,Daytona,0.523122757
3246080,Daytona,0.488362302
3248128,Daytona,0.605704525
3250176,Daytona,0.571611055
3252224,Daytona,0.626784922
3254272,Daytona,0.597118462
3256320,Daytona,0.559842533
3258368,Daytona,0.520480399
3260416,Daytona,0.568844336
3262464,Daytona,0.542541171
3264512,Daytona,0.620205864
3266560,Daytona,0.546455294
3268608,Daytona,0.543996885
3270656,Daytona,0.490090169
3272704,Daytona,0.571153264
3274752,Daytona,0.535424025
3276800,Daytona,0.50507206
3278848,Daytona,0.535958286
3280896,Daytona,0.54550651
3282944,Daytona,0.591292411
3284992,Daytona,0.472535844
3287040,Daytona,0.548799044
3289088,Daytona,0.497472174
3291136,Daytona,0.502773977
3293184,Daytona,0.501926271
3295232,Daytona,0.493852472
3297280,Daytona,0.560456995
3299328,Daytona,0.484221734
3301376,Daytona,0.49802924
3303424,Daytona,0.585610425
3305472,Daytona,0.551110102
3307520,Daytona,0.508291841
3309568,Daytona,0.522613845
3311616,Daytona,0.504180056
3313664,Daytona,0.492105236
3315712,Daytona,0.53750901
3317760,Daytona,0.493851756
3319808,Daytona,0.508982978
3321856,Daytona,0.462262565
3323904,Daytona,0.453626687
3325952,Daytona,0.52454052
3328000,Daytona,0.523203688
3330048,Daytona,0.4666028
3332096,Daytona,0.467116179
3334144,Daytona,0.567417036
3336192,Daytona,0.514970922
3338240,Daytona,0.494499191
3340288,Daytona,0.514871157
3342336,Daytona,0.553276922
3344384,Daytona,0.484573413
3346432,Daytona,0.519915954
3348480,Daytona,0.570585548
3350528,Daytona,0.520843168
3352576,Daytona,0.574818209
3354624,Daytona,0.502504937
3356672,Daytona,0.495942392
3358720,Daytona,0.506296072
3360768,Daytona,0.538455799
3362816,Daytona,0.447629197
3364864,Daytona,0.515136158
3366912,Daytona,0.482285889
3368960,Daytona,0.535594675
3371008,Daytona,0.476407289
3373056,Daytona,0.506371689
3375104,Daytona,0.486709744
3377152,Daytona,0.497011881
3379200,Daytona,0.501378243
3381248,Daytona,0.544987922
3383296,Daytona,0.524018779
3385344,Daytona,0.475593514
3387392,Daytona,0.52055967
3389440,Daytona,0.533884826
3391488,Daytona,0.492583143
3393536,Daytona,0.556967463
3395584,Daytona,0.545541189
3397632,Daytona,0.528677139
3399680,Daytona,0.527638728
3401728,Daytona,0.559402076
3403776,Daytona,0.518647283
3405824,Daytona,0.512524637
3407872,Daytona,0.536823288
3409920,Daytona,0.546364452
3411968,Daytona,0.53651775
3414016,Daytona,0.507161106
3416064,Daytona,0.466242735
3418112,Daytona,0.550184144
3420160,Daytona,0.537375879
3422208,Daytona,0.547690003
3424256,Daytona,0.511515094
3426304,Daytona,0.539522352
3428352,Daytona,0.506083156
3430400,Daytona,0.488409673
3432448,Daytona,0.532942634
3434496,Daytona,0.523443765
3436544,Daytona,0.487364711
3438592,Daytona,0.535618385
3440640,Daytona,0.50994241
3442688,Daytona,0.50369471
3444736,Daytona,0.554686888
3446784,Daytona,0.508564851
3448832,Daytona,0.592445109
3450880,Daytona,0.512707514
3452928,Daytona,0.542400641
3454976,Daytona,0.507544159
3457024,Daytona,0.523121762
3459072,Daytona,0.503413963
3461120,Daytona,0.524550844
3463168,Daytona,0.502431154
3465216,Daytona,0.487445667
3467264,Daytona,0.572733167
3469312,Daytona,0.538115637
3471360,Daytona,0.533540559
3473408,Daytona,0.521400663
3475456,Daytona,0.569498312
3477504,Daytona,0.599374009
3479552,Daytona,0.606130031
3481600,Daytona,0.52284466
3483648,Daytona,0.565292375
3485696,Daytona,0.53198857
3487744,Daytona,0.592645551
3489792,Daytona,0.549170394
3491840,Daytona,0.5176453
3493888,Daytona,0.509463114
3495936,Daytona,0.510902888
3497984,Daytona,0.480529712
3500032,Daytona,0.55237952
3502080,Daytona,0.54313305
3504128,Daytona,0.53310822
3506176,Daytona,0.525609128
3508224,Daytona,0.569154391
3510272,Daytona,0.574024928
3512320,Daytona,0.555294287
3514368,Daytona,0.540730164
3516416,Daytona,0.502734949
3518464,Daytona,0.523725244
3520512,Daytona,0.535802886
3522560,Daytona,0.623703432
3524608,Daytona,0.562663184
3526656,Daytona,0.570113608
3528704,Daytona,0.614195404
3530752,Daytona,0.617088074
3532800,Daytona,0.638872582
3534848,Daytona,0.605149089
3536896,Daytona,0.584427708
3538944,Daytona,0.579175799
3540992,Daytona,0.592744207
3543040,Daytona,0.629882155
3545088,Daytona,0.634797791
3547136,Daytona,0.593394414
3549184,Daytona,0.63377914
3551232,Daytona,0.602185397
3553280,Daytona,0.640908324
3555328,Daytona,0.691927755
3557376,Daytona,0.667510813
3559424,Daytona,0.708159016
3561472,Daytona,0.685709032
3563520,Daytona,0.647771975
3565568,Daytona,0.603100973
3567616,Daytona,0.653193929
3569664,Daytona,0.624045041
3571712,Daytona,0.605065413
3573760,Daytona,0.603923039
3575808,Daytona,0.648425084
3577856,Daytona,0.638857533
3579904,Daytona,0.621393821
3581952,Daytona,0.611476421
3584000,Daytona,0.602612698
3586048,Daytona,0.591187807
3588096,Daytona,0.613914191
3590144,Daytona,0.614271899
3592192,Daytona,0.531248093
3594240,Daytona,0.595162103
3596288,Daytona,0.61067119
3598336,Daytona,0.611323032
3600384,Daytona,0.663873501
3602432,Daytona,0.60414118
3604480,Daytona,0.587805315
3606528,Daytona,0.587806474
3608576,Daytona,0.607800497
3610624,Daytona,0.553467898
3612672,Daytona,0.601398335
3614720,Daytona,0.57722191
3616768,Daytona,0.575163002
3618816,Daytona,0.568942601
3620864,Daytona,0.604480183
3622912,Daytona,0.57940677
3624960,Daytona,0.605852665
3627008,Daytona,0.588649827
3629056,Daytona,0.556076109
3631104,Daytona,0.607793553
3633152,Daytona,0.613845154
3635200,Daytona,0.595881505
3637248,Daytona,0.612999356
3639296,Daytona,0.595216259
3641344,Daytona,0.640847015
3643392,Daytona,0.656577337
3645440,Daytona,0.669547862
3647488,Daytona,0.650544235
3649536,Daytona,0.631478491
3651584,Daytona,0.650052372
3653632,Daytona,0.653591231
3655680,Daytona,0.670566907
3657728,Daytona,0.57067409
3659776,Daytona,0.523426744
3661824,Daytona,0.55988536
3663872,Daytona,0.520606322
3665920,Daytona,0.569764681
3667968,Daytona,0.518052297
3670016,Daytona,0.533598511
3672064,Daytona,0.535365347
3674112,Daytona,0.492262814
3676160,Daytona,0.554923459
3678208,Daytona,0.53539412
3680256,Daytona,0.495264484
3682304,Daytona,0.544631962
3684352,Daytona,0.507819185
3686400,Daytona,0.491364603
3688448,Daytona,0.568081302
3690496,Daytona,0.59730545
3692544,Daytona,0.541659058
3694592,Daytona,0.532950016
3696640,Daytona,0.486010936
3698688,Daytona,0.500514169
3700736,Daytona,0.524115204
3702784,Daytona,0.496560348
3704832,Daytona,0.456095949
3706880,Daytona,0.526052564
3708928,Daytona,0.522312844
3710976,Daytona,0.506987292
3713024,Daytona,0.525077932
3715072,Daytona,0.525865586
3717120,Daytona,0.507135724
3719168,Daytona,0.491348844
3721216,Daytona,0.509078174
3723264,Daytona,0.463094911
3725312,Daytona,0.517160532
3727360,Daytona,0.509299448
3729408,Daytona,0.515287442
3731456,Daytona,0.518436021
3733504,Daytona,0.492239721
3735552,Daytona,0.520785597
3737600,Daytona,0.495570366
3739648,Daytona,0.558815547
3741696,Daytona,0.547193944
3743744,Daytona,0.512309914
3745792,Daytona,0.505668857
3747840,Daytona,0.485964041
3749888,Daytona,0.494894436
3751936,Daytona,0.523097101
3753984,Daytona,0.53759723
3756032,Daytona,0.536473675
3758080,Daytona,0.482443109
3760128,Daytona,0.453762313
3762176,Daytona,0.441649494
3764224,Daytona,0.491472161
3766272,Daytona,0.520146751
3768320,Daytona,0.519946577
3770368,Daytona,0.495098501
3772416,Daytona,0.495363994
3774464,Daytona,0.505330233
3776512,Daytona,0.538889645
3778560,Daytona,0.559496695
3780608,Daytona,0.513789473
3782656,Daytona,0.482440367
3784704,Daytona,0.466646213
3786752,Daytona,0.453129329
3788800,Daytona,0.471139353
3790848,Daytona,0.431988856
3792896,Daytona,0.404962292
3794944,Daytona,0.435977227
3796992,Daytona,0.409941746
3799040,Daytona,0.423107062
3801088,Daytona,0.416721379
3803136,Daytona,0.408844013
3805184,Daytona,0.449783693
3807232,Daytona,0.444848488
3809280,Daytona,0.465933335
3811328,Daytona,0.443332042
3813376,Daytona,0.4823565
3815424,Daytona,0.46372535
3817472,Daytona,0.488991413
3819520,Daytona,0.492705975
3821568,Daytona,0.469402259
3823616,Daytona,0.439548466
3825664,Daytona,0.439366468
3827712,Daytona,0.453055212
3829760,Daytona,0.508314923
3831808,Daytona,0.477563459
3833856,Daytona,0.455643956
3835904,Daytona,0.421527848
3837952,Daytona,0.450300136
3840000,Daytona,0.427947466
3842048,Daytona,0.415563597
3844096,Daytona,0.427933455
